Temperature I,Temperature II,Ore Parameter I,Ore Parameter II,Ore Parameter III,Ore Parameter IV,Indicators A,Indicators B,Indicators C,Indicators D
1151.62,769.21,54.55,99.46,45.04,22.19,78.48,24.49,11.86,15.45
1149.45,767.82,54.55,99.46,45.04,22.19,78.47,24.52,11.87,15.49
1150.92,768.77,54.55,99.46,45.04,22.19,78.46,24.56,11.89,15.53
1150.34,767.93,54.55,99.46,45.04,22.19,78.45,24.6,11.9,15.57
1151,769.21,54.55,99.46,45.04,22.19,78.44,24.64,11.91,15.61
1151.27,768.58,54.55,99.46,45.04,22.19,78.43,24.68,11.92,15.65
1151.71,769.08,54.55,99.46,45.04,22.19,78.42,24.71,11.94,15.68
1151.57,769.03,54.55,99.46,45.04,22.19,78.41,24.75,11.95,15.72
1151.13,768.46,54.55,99.46,45.04,22.19,78.4,24.78,11.96,15.75
1151.13,769.12,54.55,99.46,45.04,22.19,78.39,24.82,11.97,15.79
1150.82,768.85,54.55,99.46,45.04,22.19,78.39,24.85,11.98,15.82
1150.73,768.92,54.55,99.46,45.04,22.19,78.38,24.88,11.99,15.85
1152.1,769.14,54.55,99.46,45.04,22.19,78.37,24.91,12,15.88
1151.23,768.79,54.55,99.46,45.04,22.19,78.36,24.94,12.01,15.91
1150.29,768.59,54.55,99.46,45.04,22.19,78.35,24.96,12.02,15.94
1151.44,768.66,54.55,99.46,45.04,22.19,78.35,24.99,12.02,15.96
1150.51,768.49,54.55,99.46,45.04,22.19,78.34,25.01,12.03,15.99
1150.82,768.36,54.55,99.46,45.04,22.19,78.34,25.03,12.04,16.01
1150.61,768.84,54.55,99.46,45.04,22.19,78.33,25.05,12.04,16.03
1151.09,769.03,54.55,99.46,45.04,22.19,78.33,25.07,12.05,16.05
1150.29,768.39,54.55,99.46,45.04,22.19,78.32,25.08,12.06,16.06
1150.92,768.38,54.55,99.46,45.04,22.19,78.32,25.1,12.06,16.08
1150.17,768.66,54.55,99.46,45.04,22.19,78.32,25.11,12.06,16.09
1150.87,768.79,54.55,99.46,45.04,22.19,78.31,25.12,12.07,16.1
1150.69,768.37,54.55,99.46,45.04,22.19,78.31,25.12,12.07,16.1
1151.09,769.08,54.55,99.46,45.04,22.19,78.31,25.13,12.07,16.11
1151.4,768.89,54.55,99.46,45.04,22.19,78.31,25.13,12.07,16.11
1151.45,768.8,54.55,99.46,45.04,22.19,78.31,25.13,12.07,16.11
1150.96,768.61,54.55,99.46,45.04,22.19,78.31,25.13,12.07,16.11
1151,768.6,54.55,99.46,45.04,22.19,78.3,25.14,12.07,16.1
1151.05,768.59,54.55,99.46,45.04,22.19,78.3,25.14,12.07,16.1
1150.52,768.12,54.55,99.46,45.04,22.19,78.29,25.15,12.08,16.09
1150.87,768.69,54.55,99.46,45.04,22.19,78.28,25.16,12.08,16.08
1152.02,768.73,54.55,99.46,45.04,22.19,78.27,25.17,12.08,16.07
1150.82,768.21,54.55,99.46,45.04,22.19,78.26,25.18,12.09,16.06
1152.15,768.82,54.55,99.46,45.04,22.19,78.25,25.2,12.09,16.05
1151.09,768.46,54.55,99.46,45.04,22.19,78.24,25.21,12.1,16.03
1151.13,768.39,54.55,99.46,45.04,22.19,78.23,25.23,12.1,16.02
1151.13,768.26,54.55,99.46,45.04,22.19,78.21,25.25,12.11,16
1150.65,768.43,54.55,99.46,45.04,22.19,78.2,25.26,12.11,15.99
1150.65,768.76,54.55,99.46,45.04,22.19,78.18,25.28,12.12,15.97
1150.25,767.76,54.55,99.46,45.04,22.19,78.16,25.31,12.12,15.95
1151.35,768.81,54.55,99.46,45.04,22.19,78.14,25.33,12.13,15.93
1150.38,767.8,54.55,99.46,45.04,22.19,78.12,25.35,12.14,15.91
1151.8,768.94,54.55,99.46,45.04,22.19,78.1,25.37,12.14,15.89
1150.96,768.57,54.55,99.46,45.04,22.19,78.08,25.4,12.15,15.87
1152.85,769.01,54.55,99.46,45.04,22.19,78.06,25.42,12.16,15.84
1151.44,768.57,54.55,99.46,45.04,22.19,78.04,25.45,12.17,15.82
1151.44,769.02,54.55,99.46,45.04,22.19,78.02,25.47,12.17,15.8
1151.26,768.63,54.55,99.46,45.04,22.19,78,25.5,12.18,15.77
1150.73,768.54,54.55,99.46,45.04,22.19,77.98,25.52,12.19,15.75
1150.82,768.66,54.55,99.46,45.04,22.19,77.95,25.55,12.2,15.72
1150.92,769.09,54.55,99.46,45.04,22.19,77.93,25.58,12.21,15.7
1151.93,769.48,54.55,99.46,45.04,22.19,77.91,25.61,12.21,15.67
1151.45,768.82,54.55,99.46,45.04,22.19,77.88,25.63,12.22,15.65
1151.71,768.87,54.55,99.46,45.04,22.19,77.86,25.66,12.23,15.62
1150.29,768.31,54.55,99.46,45.04,22.19,77.84,25.69,12.24,15.6
1151.09,769.09,54.55,99.46,45.04,22.19,77.81,25.72,12.25,15.57
1150.56,768.58,54.55,99.46,45.04,22.19,77.79,25.75,12.26,15.54
1149.81,768,54.55,99.46,45.04,22.19,77.76,25.77,12.27,15.52
1150.65,768.36,54.55,99.46,45.04,22.19,77.74,25.8,12.27,15.49
1151.71,768.98,54.55,99.46,45.04,22.19,77.72,25.83,12.28,15.47
1150.03,769.02,54.55,99.46,45.04,22.19,77.69,25.86,12.29,15.44
1150.78,768.74,54.55,99.46,45.04,22.19,77.67,25.88,12.3,15.42
1150.78,768.41,54.55,99.46,45.04,22.19,77.65,25.91,12.31,15.39
1151.44,768.77,54.55,99.46,45.04,22.19,77.63,25.93,12.31,15.37
1150.6,768.52,54.55,99.46,45.04,22.19,77.61,25.96,12.32,15.35
1150.03,768.5,54.55,99.46,45.04,22.19,77.59,25.98,12.33,15.32
1150.39,768.39,54.55,99.46,45.04,22.19,77.57,26.01,12.34,15.3
1150.82,768.22,54.55,99.46,45.04,22.19,77.55,26.03,12.34,15.28
1151.4,768.81,54.55,99.46,45.04,22.19,77.53,26.05,12.35,15.26
1150.47,768.28,54.55,99.46,45.04,22.19,77.51,26.08,12.36,15.24
1151.98,769.21,54.55,99.46,45.04,22.19,77.49,26.1,12.36,15.22
1151.66,768.99,54.55,99.46,45.04,22.19,77.47,26.12,12.37,15.2
1150.78,768.69,54.55,99.46,45.04,22.19,77.46,26.13,12.37,15.19
1150.95,768.57,54.55,99.46,45.04,22.19,77.44,26.15,12.38,15.17
1150.95,768.72,54.55,99.46,45.04,22.19,77.43,26.17,12.38,15.16
1151.57,769.09,54.55,99.46,45.04,22.19,77.42,26.18,12.39,15.14
1151.04,768.81,54.55,99.46,45.04,22.19,77.41,26.2,12.39,15.13
1151.53,769.02,54.55,99.46,45.04,22.19,77.4,26.21,12.4,15.12
1150.82,768.29,54.55,99.46,45.04,22.19,77.39,26.22,12.4,15.11
1151.79,769.27,54.55,99.46,45.04,22.19,77.38,26.23,12.4,15.1
1151.79,769.01,54.55,99.46,45.04,22.19,77.37,26.24,12.41,15.09
1150.82,768.36,54.55,99.46,45.04,22.19,77.37,26.24,12.41,15.09
1151.22,768.58,54.55,99.46,45.04,22.19,77.36,26.25,12.41,15.08
1151.22,768.58,54.55,99.46,45.04,22.19,77.36,26.25,12.41,15.08
1151.22,768.58,54.55,99.46,45.04,22.19,77.36,26.25,12.41,15.08
1150.69,768.22,54.55,99.46,45.04,22.19,77.36,26.25,12.41,15.08
1150.69,768.47,54.55,99.46,45.04,22.19,77.36,26.25,12.41,15.09
1150.69,768.47,54.55,99.46,45.04,22.19,77.37,26.25,12.41,15.09
1150.74,768.48,54.55,99.46,45.04,22.19,77.37,26.24,12.41,15.1
1151.89,769.09,54.55,99.46,45.04,22.19,77.38,26.24,12.41,15.11
1151.4,768.94,54.55,99.46,45.04,22.19,77.39,26.24,12.42,15.13
1151.4,768.72,54.55,99.46,45.04,22.19,77.4,26.23,12.42,15.14
1151.97,768.76,54.55,99.46,45.04,22.19,77.41,26.23,12.42,15.16
1151.97,768.91,54.55,99.46,45.04,22.19,77.43,26.23,12.42,15.18
1151.14,768.9,54.55,99.46,45.04,22.19,77.44,26.22,12.42,15.2
1150.25,768.54,54.55,99.46,45.04,22.19,77.46,26.21,12.43,15.23
1150.25,768.6,54.55,99.46,45.04,22.19,77.47,26.21,12.43,15.25
1150.25,768.6,54.55,99.46,45.04,22.19,77.49,26.2,12.43,15.28
1150.25,768.5,54.55,99.46,45.04,22.19,77.51,26.19,12.43,15.31
1150.25,768.5,54.55,99.46,45.04,22.19,77.53,26.19,12.44,15.34
1151.35,741.72,54.55,99.46,45.04,22.19,77.55,26.18,12.44,15.37
1150.65,755.88,54.55,99.46,45.04,22.19,77.57,26.17,12.45,15.4
861.21,653.78,54.55,99.46,45.04,22.19,77.6,26.16,12.45,15.44
861.7,653.74,54.55,99.46,45.04,22.19,77.62,26.16,12.45,15.47
861.7,653.87,54.55,99.46,45.04,22.19,77.65,26.15,12.46,15.51
862.59,653.96,54.55,99.46,45.04,22.19,77.67,26.14,12.46,15.55
862.41,653.91,54.55,99.46,45.04,22.19,77.7,26.13,12.46,15.59
862.41,653.91,54.55,99.46,45.04,22.19,77.72,26.12,12.47,15.62
862.41,653.79,54.55,99.46,45.04,22.19,77.75,26.11,12.47,15.66
862.41,653.89,54.55,99.46,45.04,22.19,77.77,26.1,12.48,15.7
861.97,653.74,54.55,99.46,45.04,22.19,77.8,26.09,12.48,15.74
862.15,653.77,54.55,99.46,45.04,22.19,77.83,26.08,12.49,15.79
861.93,653.25,54.55,99.46,45.04,22.19,77.86,26.07,12.49,15.83
861.18,653.72,54.55,99.46,45.04,22.19,77.88,26.06,12.5,15.87
862.46,654.16,54.55,99.46,45.04,22.19,77.91,26.05,12.5,15.91
862.46,654.16,54.55,99.46,45.04,22.19,77.94,26.04,12.5,15.95
862.33,654.04,54.55,99.46,45.04,22.19,77.96,26.03,12.51,15.99
862.33,653.93,54.55,99.46,45.04,22.19,77.99,26.02,12.51,16.03
861.4,653.79,54.55,99.46,45.04,22.19,78.02,26.01,12.52,16.08
861.53,653.81,54.55,99.46,45.04,22.19,78.05,26,12.52,16.12
862.02,653.89,54.55,99.46,45.04,22.19,78.07,25.99,12.53,16.16
862.02,654.04,54.55,99.46,45.04,22.19,78.1,25.98,12.53,16.2
862.64,654.01,54.55,99.46,45.04,22.19,78.12,25.97,12.54,16.23
862.15,653.63,54.55,99.46,45.04,22.19,78.15,25.96,12.54,16.27
862.5,653.81,54.55,99.46,45.04,22.19,78.17,25.95,12.54,16.31
861.17,653.62,54.55,99.46,45.04,22.19,78.2,25.94,12.55,16.35
862.46,653.96,54.55,99.46,45.04,22.19,78.22,25.94,12.55,16.38
862.46,653.85,54.55,99.46,45.04,22.19,78.25,25.93,12.55,16.42
861.93,654.12,54.55,99.46,45.04,22.19,78.27,25.92,12.56,16.45
861.71,653.75,54.55,99.46,45.04,22.19,78.29,25.91,12.56,16.48
861.36,653.55,54.55,99.46,45.04,22.19,78.31,25.91,12.57,16.51
862.54,653.82,54.55,99.46,45.04,22.19,78.33,25.9,12.57,16.54
862.54,653.46,54.55,99.46,45.04,22.19,78.35,25.89,12.57,16.57
861.48,652.43,54.55,99.46,45.04,22.19,78.36,25.89,12.57,16.59
862.33,654.37,54.55,99.46,45.04,22.19,78.38,25.88,12.58,16.62
862.33,653.72,54.55,99.46,45.04,22.19,78.39,25.87,12.58,16.64
862.33,654.25,54.55,99.46,45.04,22.19,78.41,25.87,12.58,16.66
861.14,653.75,54.55,99.46,45.04,22.19,78.42,25.87,12.58,16.68
861.97,653.75,54.55,99.46,45.04,22.19,78.43,25.86,12.58,16.69
861.62,653.88,54.55,99.46,45.04,22.19,78.44,25.86,12.59,16.71
861.97,654.15,54.55,99.46,45.04,22.19,78.45,25.86,12.59,16.72
861.53,654.04,54.55,99.46,45.04,22.19,78.45,25.85,12.59,16.73
861.26,653.62,54.55,99.46,45.04,22.19,78.46,25.85,12.59,16.73
862.45,654.22,54.55,99.46,45.04,22.19,78.46,25.85,12.59,16.74
862.28,654.24,54.55,99.46,45.04,22.19,78.46,25.85,12.59,16.74
861.75,654.03,54.55,99.46,45.04,22.19,78.46,25.85,12.59,16.74
861.88,653.63,54.55,99.46,45.04,22.19,78.46,25.84,12.59,16.75
861.44,653.63,54.55,99.46,45.04,22.19,78.47,25.84,12.59,16.76
861.36,653.36,54.55,99.46,45.04,22.19,78.47,25.82,12.59,16.77
861.36,653.76,54.55,99.46,45.04,22.19,78.48,25.81,12.59,16.78
861.36,653.6,54.55,99.46,45.04,22.19,78.48,25.79,12.58,16.8
862.11,653.82,54.55,99.46,45.04,22.19,78.49,25.77,12.58,16.82
861.62,653.61,54.55,99.46,45.04,22.19,78.5,25.75,12.58,16.85
861.84,653.88,54.55,99.46,45.04,22.19,78.51,25.72,12.58,16.88
861.44,653.83,54.55,99.46,45.04,22.19,78.52,25.7,12.58,16.91
861.44,653.82,54.55,99.46,45.04,22.19,78.54,25.67,12.57,16.94
861.36,653.81,54.55,99.46,45.04,22.19,78.55,25.64,12.57,16.97
862.64,654.12,54.55,99.46,45.04,22.19,78.56,25.6,12.57,17.01
861.7,653.61,54.55,99.46,45.04,22.19,78.58,25.57,12.57,17.05
862.23,654.1,54.55,99.46,45.04,22.19,78.59,25.53,12.56,17.09
861.31,653.86,54.55,99.46,45.04,22.19,78.61,25.49,12.56,17.13
862.5,653.92,54.55,99.46,45.04,22.19,78.63,25.45,12.55,17.18
861.4,653.76,54.55,99.46,45.04,22.19,78.64,25.41,12.55,17.22
862.41,654.05,54.55,99.46,45.04,22.19,78.66,25.36,12.55,17.27
861.88,653.98,54.55,99.46,45.04,22.19,78.68,25.32,12.54,17.32
712.16,632.3,54.55,99.46,45.04,22.19,78.7,25.27,12.54,17.37
717.72,633,54.55,99.46,45.04,22.19,78.72,25.22,12.54,17.42
717.72,633.12,54.55,99.46,45.04,22.19,78.74,25.17,12.53,17.47
717.19,632.9,54.55,99.46,45.04,22.19,78.76,25.12,12.53,17.52
717.86,632.89,54.55,99.46,45.04,22.19,78.78,25.08,12.52,17.58
717.86,633.03,54.55,99.46,45.04,22.19,78.8,25.02,12.52,17.63
718.16,633.21,54.55,99.46,45.04,22.19,78.82,24.97,12.51,17.69
717.11,632.74,54.55,99.46,45.04,22.19,78.84,24.92,12.51,17.74
717.5,633.06,54.55,99.46,45.04,22.19,78.86,24.87,12.5,17.8
717.5,633.07,54.55,99.46,45.04,22.19,78.89,24.82,12.5,17.86
717.37,632.95,54.55,99.46,45.04,22.19,78.91,24.77,12.5,17.91
717.98,632.91,54.55,99.46,45.04,22.19,78.93,24.72,12.49,17.97
717.98,633.04,54.55,99.46,45.04,22.19,78.95,24.67,12.49,18.02
716.8,632.77,54.55,99.46,45.04,22.19,78.97,24.62,12.48,18.08
717.46,632.99,54.55,99.46,45.04,22.19,78.99,24.56,12.48,18.13
717.42,633.13,54.55,99.46,45.04,22.19,79.01,24.52,12.47,18.19
718.08,633.35,54.55,99.46,45.04,22.19,79.03,24.47,12.47,18.24
716.84,632.86,54.55,99.46,45.04,22.19,79.05,24.42,12.46,18.29
718.03,633.04,54.55,99.46,45.04,22.19,79.07,24.37,12.46,18.34
717.59,633.06,54.55,99.46,45.04,22.19,79.09,24.32,12.46,18.39
717.59,632.4,54.55,99.46,45.04,22.19,79.11,24.28,12.45,18.44
717.01,633.45,54.55,99.46,45.04,22.19,79.13,24.23,12.45,18.49
718.25,633.91,54.55,99.46,45.04,22.19,79.14,24.19,12.45,18.53
717.99,633.11,54.55,99.46,45.04,22.19,79.16,24.15,12.44,18.58
716.89,632.95,54.55,99.46,45.04,22.19,79.18,24.11,12.44,18.62
717.06,632.86,54.55,99.46,45.04,22.19,79.19,24.07,12.43,18.66
718.34,633.2,54.55,99.46,45.04,22.19,79.21,24.04,12.43,18.7
717.54,632.92,54.55,99.46,45.04,22.19,79.22,24,12.43,18.74
718.08,633.16,54.55,99.46,45.04,22.19,79.23,23.97,12.43,18.77
717.68,633.07,54.55,99.46,45.04,22.19,79.25,23.94,12.42,18.8
718.2,633.24,54.55,99.46,45.04,22.19,79.26,23.92,12.42,18.83
716.97,633.17,54.55,99.46,45.04,22.19,79.27,23.89,12.42,18.86
717.9,633.19,54.55,99.46,45.04,22.19,79.28,23.87,12.42,18.89
717.01,632.77,54.55,99.46,45.04,22.19,79.29,23.85,12.42,18.91
717.95,633.13,54.55,99.46,45.04,22.19,79.29,23.83,12.41,18.93
717.95,633.37,54.55,99.46,45.04,22.19,79.3,23.82,12.41,18.94
718.29,633.02,54.55,99.46,45.04,22.19,79.3,23.8,12.41,18.95
717.15,632.2,54.55,99.46,45.04,22.19,79.31,23.8,12.41,18.96
717.9,633.2,54.55,99.46,45.04,22.19,79.31,23.79,12.41,18.97
717.81,633.13,54.55,99.46,45.04,22.19,79.31,23.79,12.41,18.97
717.41,633.2,54.55,99.46,45.04,22.19,79.31,23.79,12.41,18.97
717.54,632.29,54.55,99.46,45.04,22.19,79.31,23.79,12.41,18.96
717.41,633.07,54.55,99.46,45.04,22.19,79.31,23.78,12.4,18.96
717.41,632.91,54.55,99.46,45.04,22.19,79.32,23.77,12.4,18.95
717.06,632.97,54.55,99.46,45.04,22.19,79.32,23.76,12.39,18.93
718.29,633.39,54.55,99.46,45.04,22.19,79.32,23.75,12.38,18.92
717.95,633.16,54.55,99.46,45.04,22.19,79.33,23.74,12.37,18.9
717.19,632.94,54.55,99.46,45.04,22.19,79.33,23.73,12.36,18.88
718.08,633.18,54.55,99.46,45.04,22.19,79.34,23.71,12.35,18.86
717.64,633.13,54.55,99.46,45.04,22.19,79.34,23.69,12.33,18.83
717.19,633.07,54.55,99.46,45.04,22.19,79.35,23.67,12.32,18.81
717.19,633.07,54.55,99.46,45.04,22.19,79.36,23.65,12.3,18.78
717.19,632.94,54.55,99.46,45.04,22.19,79.36,23.63,12.28,18.75
718.16,633.27,54.55,99.46,45.04,22.19,79.37,23.61,12.27,18.72
718.16,633.15,54.55,99.46,45.04,22.19,79.38,23.59,12.25,18.68
718.29,633.44,54.55,99.46,45.04,22.19,79.39,23.56,12.23,18.65
717.24,633.01,54.55,99.46,45.04,22.19,79.4,23.54,12.21,18.61
718.21,633.29,54.55,99.46,45.04,22.19,79.41,23.51,12.19,18.57
717.59,632.94,54.55,99.46,45.04,22.19,79.42,23.48,12.16,18.54
717.37,632.93,54.55,99.46,45.04,22.19,79.43,23.45,12.14,18.5
717.37,633.06,54.55,99.46,45.04,22.19,79.44,23.42,12.12,18.45
718.03,633.15,54.55,99.46,45.04,22.19,79.45,23.39,12.09,18.41
717.76,632.88,54.55,99.46,45.04,22.19,79.46,23.36,12.07,18.37
717.68,633.01,54.55,99.46,45.04,22.19,79.47,23.33,12.04,18.33
717.68,632.96,54.55,99.46,45.04,22.19,79.48,23.3,12.02,18.28
717.23,632.74,54.55,99.46,45.04,22.19,79.49,23.27,11.99,18.24
718.39,633.06,54.55,99.46,45.04,22.19,79.5,23.24,11.97,18.19
717.37,632.92,54.55,99.46,45.04,22.19,79.51,23.2,11.94,18.15
717.01,632.87,54.55,99.46,45.04,22.19,79.52,23.17,11.92,18.1
717.76,632.98,54.55,99.46,45.04,22.19,79.54,23.14,11.89,18.06
717.06,632.87,54.55,99.46,45.04,22.19,79.55,23.11,11.86,18.01
718.16,633.31,54.55,99.46,45.04,22.19,79.56,23.08,11.84,17.96
717.76,633.09,54.55,99.46,45.04,22.19,79.57,23.04,11.81,17.92
717.19,632.8,54.55,99.46,45.04,22.19,79.58,23.01,11.79,17.87
718.38,633.08,54.55,99.46,45.04,22.19,79.59,22.98,11.76,17.83
717.85,633,54.55,99.46,45.04,22.19,79.6,22.95,11.74,17.78
717.1,632.69,54.55,99.46,45.04,22.19,79.61,22.92,11.71,17.74
717.1,632.95,54.55,99.46,45.04,22.19,79.62,22.89,11.69,17.7
717.67,633.03,54.55,99.46,45.04,22.19,79.63,22.86,11.66,17.66
718.16,633.1,54.55,99.46,45.04,22.19,79.64,22.83,11.64,17.61
716.88,632.87,54.55,99.46,45.04,22.19,79.65,22.8,11.62,17.57
718.21,633.23,54.55,99.46,45.04,22.19,79.66,22.77,11.59,17.54
717.54,632.71,54.55,99.46,45.04,22.19,79.67,22.74,11.57,17.5
717.81,633.14,54.55,99.46,45.04,22.19,79.68,22.72,11.55,17.46
717.37,632.78,54.55,99.46,45.04,22.19,79.69,22.69,11.53,17.43
718.39,633.09,54.55,99.46,45.04,22.19,79.7,22.67,11.51,17.39
717.11,632.79,54.55,99.46,45.04,22.19,79.71,22.65,11.5,17.36
717.11,632.79,54.55,99.46,45.04,22.19,79.71,22.63,11.48,17.33
717.11,632.92,54.55,99.46,45.04,22.19,79.72,22.61,11.46,17.3
717.99,633.05,54.55,99.46,45.04,22.19,79.73,22.59,11.45,17.28
717.5,633.09,54.55,99.46,45.04,22.19,79.73,22.57,11.43,17.25
717.41,632.83,54.55,99.46,45.04,22.19,79.74,22.55,11.42,17.23
717.9,632.78,54.55,99.46,45.04,22.19,79.74,22.54,11.41,17.21
717.11,632.79,54.55,99.46,45.04,22.19,79.75,22.53,11.4,17.19
718.16,633.26,54.55,99.46,45.04,22.19,79.75,22.52,11.39,17.18
717.23,632.93,54.55,99.46,45.04,22.19,79.75,22.51,11.38,17.16
717.23,633.09,54.55,99.46,45.04,22.19,79.76,22.5,11.38,17.15
716.88,633.14,54.55,99.46,45.04,22.19,79.76,22.49,11.37,17.15
716.88,633.14,54.55,99.46,45.04,22.19,79.76,22.49,11.37,17.14
716.88,632.9,54.55,99.46,45.04,22.19,79.76,22.49,11.37,17.14
716.88,632.6,54.55,99.46,45.04,22.19,79.76,22.49,11.37,17.14
717.9,632.9,54.55,99.46,45.04,22.19,79.76,22.49,11.37,17.13
717.77,633.15,54.55,99.46,45.04,22.19,79.76,22.49,11.37,17.13
717.77,633.03,54.55,99.46,45.04,22.19,79.76,22.48,11.37,17.12
717.28,632.96,54.55,99.46,45.04,22.19,79.77,22.48,11.37,17.1
717.77,633.14,54.55,99.46,45.04,22.19,79.77,22.48,11.37,17.09
717.42,633.1,54.55,99.46,45.04,22.19,79.77,22.47,11.37,17.07
718.17,632.92,54.55,99.46,45.04,22.19,79.77,22.46,11.37,17.05
717.77,633.25,54.55,99.46,45.04,22.19,79.78,22.46,11.37,17.03
718.12,633.02,54.55,99.46,45.04,22.19,79.78,22.45,11.37,17
717.64,633.06,54.55,99.46,45.04,22.19,79.78,22.44,11.37,16.97
717.54,632.92,54.55,99.46,45.04,22.19,79.79,22.43,11.37,16.94
717.54,633.24,54.55,99.46,45.04,22.19,79.79,22.43,11.37,16.91
717.19,632.72,54.55,99.46,45.04,22.19,79.8,22.42,11.37,16.88
718.2,633.38,54.55,99.46,45.04,22.19,79.8,22.41,11.37,16.85
717.81,633.02,54.55,99.46,45.04,22.19,79.81,22.4,11.37,16.81
717.94,633.18,54.55,99.46,45.04,22.19,79.81,22.39,11.37,16.77
717.5,633.09,54.55,99.46,45.04,22.19,79.82,22.38,11.37,16.73
718.61,633.23,54.55,99.46,45.04,22.19,79.83,22.36,11.37,16.69
717.72,632.92,54.55,99.46,45.04,22.19,79.83,22.35,11.37,16.65
716.8,632.91,54.55,99.46,45.04,22.19,79.84,22.34,11.37,16.61
718.21,633.11,54.55,99.46,45.04,22.19,79.85,22.33,11.37,16.57
718.16,633.08,54.55,99.46,45.04,22.19,79.85,22.32,11.37,16.52
716.84,633.09,54.55,99.46,45.04,22.19,79.86,22.3,11.37,16.48
717.99,633.08,54.55,99.46,45.04,22.19,79.87,22.29,11.37,16.43
717.64,632.92,54.55,99.46,45.04,22.19,79.87,22.28,11.37,16.39
717.99,633.08,54.55,99.46,45.04,22.19,79.88,22.26,11.37,16.34
716.92,632.92,54.55,99.46,45.04,22.19,79.89,22.25,11.37,16.29
718.21,633.12,54.55,99.46,45.04,22.19,79.89,22.24,11.37,16.25
718.25,633.02,54.55,99.46,45.04,22.19,79.9,22.23,11.37,16.2
717.86,633.2,54.55,99.46,45.04,22.19,79.91,22.21,11.37,16.15
717.9,633.03,54.55,99.46,45.04,22.19,79.91,22.2,11.37,16.11
717.9,633.04,54.55,99.46,45.04,22.19,79.92,22.19,11.37,16.06
717.9,632.87,54.55,99.46,45.04,22.19,79.93,22.17,11.37,16.01
717.9,633.14,54.55,99.46,45.04,22.19,79.93,22.16,11.37,15.97
717.37,633.09,54.55,99.46,45.04,22.19,79.94,22.15,11.37,15.92
717.86,633,54.55,99.46,45.04,22.19,79.95,22.13,11.37,15.88
717.86,633,54.55,99.46,45.04,22.19,79.95,22.12,11.37,15.83
717.86,633,54.55,99.46,45.04,22.19,79.96,22.11,11.37,15.79
717.86,633.18,54.55,99.46,45.04,22.19,79.97,22.1,11.37,15.75
717.33,632.94,54.55,99.46,45.04,22.19,79.97,22.09,11.37,15.71
718.08,633.29,54.55,99.46,45.04,22.19,79.98,22.07,11.37,15.67
717.59,632.77,54.55,99.46,45.04,22.19,79.99,22.06,11.37,15.63
717.19,632.92,54.55,99.46,45.04,22.19,79.99,22.05,11.37,15.59
717.19,633.04,54.55,99.46,45.04,22.19,80,22.04,11.37,15.55
717.19,632.91,54.55,99.46,45.04,22.19,80,22.03,11.37,15.52
717.99,632.97,54.55,99.46,45.04,22.19,80.01,22.02,11.37,15.49
717.99,633.18,54.55,99.46,45.04,22.19,80.01,22.02,11.37,15.46
717.99,633.02,54.55,99.46,45.04,22.19,80.02,22.01,11.37,15.43
717.99,633.06,54.55,99.46,45.04,22.19,80.02,22,11.37,15.4
717.9,633.02,54.55,99.46,45.04,22.19,80.02,21.99,11.37,15.37
717.9,633.02,54.55,99.46,45.04,22.19,80.03,21.99,11.37,15.35
718.25,632.96,54.55,99.46,45.04,22.19,80.03,21.98,11.37,15.33
717.19,632.65,54.55,99.46,45.04,22.19,80.03,21.97,11.37,15.31
717.86,632.89,54.55,99.46,45.04,22.19,80.03,21.97,11.37,15.3
718.21,633.06,54.55,99.46,45.04,22.19,80.04,21.97,11.37,15.28
718.21,633.21,54.55,99.46,45.04,22.19,80.04,21.96,11.37,15.27
717.15,632.9,54.55,99.46,45.04,22.19,80.04,21.96,11.37,15.27
718.43,633.35,54.55,99.46,45.04,22.19,80.04,21.96,11.37,15.26
717.94,633.04,54.55,99.46,45.04,22.19,80.04,21.96,11.37,15.26
717.54,632.98,54.55,99.46,45.04,22.19,80.04,21.96,11.37,15.26
717.54,632.79,54.55,99.46,45.04,22.19,80.04,21.96,11.37,15.26
717.54,632.98,54.55,99.46,45.04,22.19,80.03,21.97,11.37,15.25
717.5,632.96,54.55,99.46,45.04,22.19,80.03,21.97,11.37,15.24
718.51,733.1,54.55,99.46,45.04,22.19,80.02,21.98,11.38,15.23
717.01,735.25,54.55,99.46,45.04,22.19,80.02,21.99,11.38,15.22
717.68,735.23,54.55,99.46,45.04,22.19,80.01,22,11.38,15.21
790.29,745.71,54.55,99.46,45.04,22.19,80,22.01,11.39,15.2
789.41,745.14,54.55,99.46,45.04,22.19,79.99,22.02,11.39,15.18
789.41,745.3,54.55,99.46,45.04,22.19,79.98,22.03,11.4,15.16
789.41,745.38,54.55,99.46,45.04,22.19,79.97,22.04,11.4,15.15
790.51,745.7,54.55,99.46,45.04,22.19,79.96,22.06,11.41,15.13
790.12,745.76,54.55,99.46,45.04,22.19,79.95,22.07,11.41,15.1
789.54,745.52,54.55,99.46,45.04,22.19,79.93,22.09,11.42,15.08
790.12,745.47,54.55,99.46,45.04,22.19,79.92,22.11,11.42,15.06
789.49,745.24,54.55,99.46,45.04,22.19,79.9,22.12,11.43,15.03
790.02,745.75,54.55,99.46,45.04,22.19,79.89,22.14,11.44,15.01
789.19,745.66,54.55,99.46,45.04,22.19,79.87,22.16,11.45,14.98
789.85,745.63,54.55,99.46,45.04,22.19,79.86,22.18,11.45,14.95
